id,listing_url,host_id,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
9368342,https://www.airbnb.com/rooms/9368342,1039322,https://www.airbnb.com/users/show/1039322,8/30/11,within a few hours,100%,100%,f,1,1,t,t,98119,47.63788372,-122.3673711,t,Townhouse,Entire home/apt,2,1.5,1,1,Real Bed,,150.00,,,500.00,50.00,2,$30.00 ,4,1125,t,0,0,0,212,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,strict,f,f,1,
6361863,https://www.airbnb.com/rooms/6361863,25150356,https://www.airbnb.com/users/show/25150356,12/24/14,within an hour,100%,100%,f,1,1,t,t,98119,47.63751735,-122.3608117,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,145.00,,,100.00,30.00,2,$10.00 ,2,1125,t,15,39,69,331,1/4/16,44,5/16/15,1/1/16,94,10,10,10,10,10,9,f,,WASHINGTON,f,moderate,f,f,1,5.64
8105221,https://www.airbnb.com/rooms/8105221,15155647,https://www.airbnb.com/users/show/15155647,5/6/14,within a day,70%,100%,f,1,1,t,t,98119,47.63687418,-122.3722717,t,Townhouse,Private room,2,1,1,1,Futon,,80.00,,,,,1,$0.00 ,1,1125,t,30,60,90,364,1/4/16,10,9/7/15,11/29/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,2.5
3269390,https://www.airbnb.com/rooms/3269390,12171359,https://www.airbnb.com/users/show/12171359,2/12/14,within an hour,100%,100%,t,3,3,t,t,98119,47.63256274,-122.3672228,t,House,Entire home/apt,2,1,0,1,Real Bed,,95.00,,,200.00,60.00,1,$0.00 ,3,1125,t,18,32,50,321,1/4/16,77,6/23/14,12/28/15,98,10,10,10,10,10,10,f,,WASHINGTON,t,moderate,f,f,1,4.12
4566393,https://www.airbnb.com/rooms/4566393,23669617,https://www.airbnb.com/users/show/23669617,11/12/14,N/A,N/A,N/A,f,1,1,t,f,98119,47.63532192,-122.3661211,t,House,Entire home/apt,4,2.5,3,3,Real Bed,,400.00,2100.00,7500.00,750.00,120.00,4,$20.00 ,2,1125,t,30,60,90,365,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,moderate,f,f,1,
9282409,https://www.airbnb.com/rooms/9282409,560743,https://www.airbnb.com/users/show/560743,5/5/11,within a day,100%,100%,f,1,1,t,t,98119,47.63263391,-122.3693184,t,House,Private room,2,2,1,1,Real Bed,,85.00,450.00,,,,1,$0.00 ,2,1125,t,0,0,0,247,1/4/16,2,11/20/15,12/12/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,1,1.3
8095168,https://www.airbnb.com/rooms/8095168,3521823,https://www.airbnb.com/users/show/3521823,9/10/12,N/A,N/A,N/A,f,2,2,t,t,98119,47.63260004,-122.3699524,t,Apartment,Private room,2,1,1,1,Futon,,70.00,,,,20.00,1,$0.00 ,1,1125,t,0,0,0,103,1/4/16,1,9/8/15,9/8/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,2,0.25
2746782,https://www.airbnb.com/rooms/2746782,4016632,https://www.airbnb.com/users/show/4016632,10/30/12,within an hour,100%,100%,t,5,5,t,t,98119,47.64105215,-122.3750817,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,,90.00,540.00,,150.00,25.00,1,$0.00 ,2,14,t,18,45,45,103,1/4/16,109,4/21/14,12/29/15,97,10,10,10,10,9,10,f,,WASHINGTON,f,strict,t,t,5,5.24
6424982,https://www.airbnb.com/rooms/6424982,33524725,https://www.airbnb.com/users/show/33524725,5/16/15,within a few hours,100%,100%,f,1,1,t,f,98119,47.63140095,-122.3676901,t,House,Private room,2,1,1,1,Real Bed,,80.00,,,,,2,$15.00 ,1,6,t,29,59,89,345,1/4/16,52,5/29/15,1/2/16,92,9,9,10,10,10,9,f,,WASHINGTON,f,flexible,f,f,1,7.06
762029,https://www.airbnb.com/rooms/762029,4016632,https://www.airbnb.com/users/show/4016632,10/30/12,within an hour,100%,100%,t,5,5,t,t,98119,47.64152493,-122.3761504,t,Camper/RV,Private room,2,1,1,2,Real Bed,,60.00,360.00,,150.00,25.00,2,$0.00 ,2,7,t,19,44,44,102,1/4/16,191,11/5/12,1/1/16,97,10,10,10,10,9,10,f,,WASHINGTON,f,strict,t,t,5,4.96
8988281,https://www.airbnb.com/rooms/8988281,46954097,https://www.airbnb.com/users/show/46954097,10/19/15,within an hour,67%,100%,f,1,1,t,f,98119,47.6353107,-122.3635056,t,House,Entire home/apt,4,1,2,2,Real Bed,,175.00,,,250.00,78.00,4,$50.00 ,1,15,t,30,48,48,48,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,moderate,f,f,1,
7077910,https://www.airbnb.com/rooms/7077910,2843411,https://www.airbnb.com/users/show/2843411,7/5/12,within an hour,100%,100%,f,1,1,t,t,98107,47.66932717,-122.3925936,f,House,Entire home/apt,6,2.5,3,4,Real Bed,,170.00,1195.00,3195.00,250.00,100.00,6,$100.00 ,4,1125,t,23,25,25,27,1/4/16,9,8/10/15,11/29/15,91,9,9,10,10,10,9,f,,WASHINGTON,f,strict,f,f,1,1.82
3772674,https://www.airbnb.com/rooms/3772674,18232665,https://www.airbnb.com/users/show/18232665,7/17/14,within an hour,100%,100%,f,1,1,t,t,98107,47.67407416,-122.3938641,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,85.00,650.00,,,50.00,2,$20.00 ,3,1125,t,20,45,75,347,1/4/16,65,8/28/14,12/14/15,98,10,10,10,10,10,10,f,,WASHINGTON,t,moderate,f,f,1,3.94
7021906,https://www.airbnb.com/rooms/7021906,28770702,https://www.airbnb.com/users/show/28770702,3/4/15,within a few hours,100%,100%,t,4,4,t,t,98107,47.67362807,-122.389302,t,House,Entire home/apt,12,3.5,5,7,Real Bed,,465.00,3035.00,12140.00,1000.00,250.00,1,$0.00 ,3,1125,t,3,26,46,175,1/4/16,5,9/18/15,12/16/15,96,10,10,10,10,10,9,f,,WASHINGTON,f,strict,f,f,1,1.38
7618605,https://www.airbnb.com/rooms/7618605,5326074,https://www.airbnb.com/users/show/5326074,3/4/13,within a few hours,100%,100%,f,1,1,t,t,98107,47.66845996,-122.379516,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,175.00,,,250.00,50.00,1,$0.00 ,1,1125,t,0,0,0,94,1/4/16,5,8/10/15,12/1/15,96,10,10,10,10,10,9,f,,WASHINGTON,f,flexible,f,f,1,1.01
10234558,https://www.airbnb.com/rooms/10234558,31887689,https://www.airbnb.com/users/show/31887689,4/25/15,within an hour,100%,N/A,f,1,1,t,f,98107,47.67066232,-122.3786659,f,Condominium,Private room,2,1,1,1,Real Bed,,50.00,,,,,0,$0.00 ,1,1125,t,20,50,80,355,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,1,
7021702,https://www.airbnb.com/rooms/7021702,36805437,https://www.airbnb.com/users/show/36805437,6/26/15,N/A,N/A,N/A,f,1,1,t,f,98107,47.67264618,-122.389333,t,Apartment,Private room,2,1,1,1,Real Bed,,60.00,,,,,1,$0.00 ,1,1125,t,0,0,0,166,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,1,
7680439,https://www.airbnb.com/rooms/7680439,1612983,https://www.airbnb.com/users/show/1612983,1/16/12,within a few hours,100%,100%,f,1,1,t,t,98107,47.67317538,-122.3822596,t,House,Private room,2,1,1,1,Pull-out Sofa,,59.00,351.00,,,12.00,1,$0.00 ,1,1125,t,25,55,85,360,1/4/16,16,8/12/15,12/20/15,93,9,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,3.29
4258515,https://www.airbnb.com/rooms/4258515,841009,https://www.airbnb.com/users/show/841009,7/19/11,within an hour,90%,100%,f,1,1,t,t,98107,47.667933,-122.3786525,t,Apartment,Private room,4,1,1,4,Real Bed,,47.00,,,200.00,15.00,2,$10.00 ,1,1125,t,30,60,89,89,1/4/16,23,5/25/15,10/8/15,77,8,8,9,9,9,8,f,,WASHINGTON,f,strict,f,t,1,3.07
1148517,https://www.airbnb.com/rooms/1148517,6296335,https://www.airbnb.com/users/show/6296335,5/8/13,within a day,100%,100%,f,1,1,t,t,98107,47.67296864,-122.3973382,t,House,Entire home/apt,4,1,2,2,Real Bed,,145.00,,,100.00,45.00,4,$30.00 ,2,14,t,29,59,88,88,1/4/16,45,6/13/13,9/21/15,97,9,9,10,10,10,9,f,,WASHINGTON,f,moderate,t,t,1,1.44
2487892,https://www.airbnb.com/rooms/2487892,1343908,https://www.airbnb.com/users/show/1343908,10/27/11,within a few hours,100%,100%,f,1,1,t,t,98107,47.66862742,-122.3894959,t,House,Private room,2,1,1,1,Futon,,70.00,,,,,1,$0.00 ,1,1125,t,10,38,68,343,1/4/16,75,3/26/14,12/20/15,94,10,9,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,3.46
3038772,https://www.airbnb.com/rooms/3038772,15473800,https://www.airbnb.com/users/show/15473800,5/13/14,within an hour,100%,100%,f,1,1,t,t,98107,47.67011138,-122.3938693,t,House,Private room,2,1,1,1,Real Bed,,55.00,,,100.00,25.00,1,$10.00 ,2,1125,t,15,43,73,348,1/4/16,86,6/2/14,1/1/16,94,9,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,1,4.43
699460,https://www.airbnb.com/rooms/699460,3587674,https://www.airbnb.com/users/show/3587674,9/16/12,within an hour,100%,100%,t,1,1,t,t,98107,47.6716905,-122.3852391,t,House,Private room,4,1,1,2,Real Bed,,95.00,,2000.00,,30.00,2,$35.00 ,2,90,t,7,22,52,327,1/4/16,151,10/15/12,12/18/15,97,10,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,1,3.85
4085439,https://www.airbnb.com/rooms/4085439,21066328,https://www.airbnb.com/users/show/21066328,9/8/14,within an hour,100%,100%,f,1,1,t,t,98107,47.67083618,-122.3925371,t,House,Private room,2,1,1,1,Real Bed,,125.00,,,,,1,$0.00 ,1,1125,t,26,49,79,345,1/4/16,6,9/21/14,5/29/15,92,10,10,10,10,10,8,f,,WASHINGTON,t,flexible,f,f,1,0.38
8053990,https://www.airbnb.com/rooms/8053990,23228606,https://www.airbnb.com/users/show/23228606,11/1/14,within an hour,100%,100%,f,3,3,t,t,98107,47.67088677,-122.3930293,t,House,Private room,2,1,1,1,Real Bed,,65.00,,,,45.00,1,$0.00 ,1,26,t,21,49,79,354,1/4/16,16,8/30/15,12/13/15,94,10,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,3,3.75
7011773,https://www.airbnb.com/rooms/7011773,23228606,https://www.airbnb.com/users/show/23228606,11/1/14,within an hour,100%,100%,f,3,3,t,t,98107,47.67011497,-122.3929944,t,House,Private room,1,1,1,1,Pull-out Sofa,,25.00,,,,,1,$0.00 ,1,1125,t,0,0,0,55,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,3,
2467550,https://www.airbnb.com/rooms/2467550,811494,https://www.airbnb.com/users/show/811494,7/12/11,within an hour,100%,100%,f,1,1,t,t,98107,47.67430793,-122.3767423,t,House,Entire home/apt,4,1,0,2,Real Bed,,40.00,250.00,800.00,500.00,50.00,2,$10.00 ,5,1125,t,0,0,0,48,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,strict,f,f,1,
2686374,https://www.airbnb.com/rooms/2686374,2231298,https://www.airbnb.com/users/show/2231298,4/26/12,within an hour,100%,100%,f,4,4,t,t,98107,47.67125039,-122.3826391,t,House,Entire home/apt,6,1,3,4,Real Bed,,149.00,1300.00,3950.00,,,4,$20.00 ,1,1125,t,27,49,79,354,1/4/16,165,4/14/14,1/2/16,95,9,10,10,10,10,9,f,,WASHINGTON,t,moderate,f,f,2,7.84
1956274,https://www.airbnb.com/rooms/1956274,7466082,https://www.airbnb.com/users/show/7466082,7/13/13,within an hour,100%,100%,t,1,1,t,t,98107,47.66869206,-122.3960894,t,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,125.00,900.00,3750.00,250.00,75.00,0,$0.00 ,3,1125,t,27,49,79,354,1/4/16,48,2/20/14,12/1/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,1,2.11
8537192,https://www.airbnb.com/rooms/8537192,43954674,https://www.airbnb.com/users/show/43954674,9/11/15,within a day,67%,100%,f,3,3,t,t,98107,47.67180552,-122.3880471,t,House,Private room,2,0.5,1,1,Real Bed,,55.00,,,,,1,$0.00 ,1,1125,t,0,0,0,247,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,2,
5919096,https://www.airbnb.com/rooms/5919096,53050,https://www.airbnb.com/users/show/53050,11/10/09,within an hour,100%,N/A,t,2,2,t,t,98107,47.6714184,-122.3853854,t,Apartment,Entire home/apt,4,1,1,3,Real Bed,,129.00,903.00,,250.00,75.00,1,$0.00 ,5,999,t,16,46,76,215,1/4/16,2,5/17/15,6/1/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,2,0.26
6516529,https://www.airbnb.com/rooms/6516529,3781927,https://www.airbnb.com/users/show/3781927,10/6/12,N/A,N/A,N/A,f,1,1,t,t,98107,47.66874895,-122.38387,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100.00,650.00,2000.00,,,1,$0.00 ,1,1125,t,0,0,0,199,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,strict,f,f,1,
3294243,https://www.airbnb.com/rooms/3294243,4970133,https://www.airbnb.com/users/show/4970133,2/5/13,within a few hours,100%,100%,t,1,1,t,f,98107,47.67268172,-122.3877307,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,,150.00,950.00,,,,1,$0.00 ,2,1125,t,0,3,33,258,1/4/16,27,7/7/14,10/14/15,93,10,10,10,10,10,9,f,,WASHINGTON,f,moderate,f,f,1,1.48
10210971,https://www.airbnb.com/rooms/10210971,24709547,https://www.airbnb.com/users/show/24709547,12/10/14,N/A,N/A,N/A,f,1,1,t,t,98107,47.66968185,-122.3909885,f,Townhouse,Private room,1,1,1,1,Real Bed,,50.00,,,500.00,10.00,1,$20.00 ,1,1125,t,28,58,88,363,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,1,
3584790,https://www.airbnb.com/rooms/3584790,2882219,https://www.airbnb.com/users/show/2882219,7/9/12,within a few hours,100%,N/A,f,1,1,t,t,98117,47.67504404,-122.3827149,t,Apartment,Entire home/apt,6,1,2,3,Real Bed,,99.00,599.00,,200.00,,4,$0.00 ,5,15,t,0,0,0,2,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,moderate,f,f,1,
1266459,https://www.airbnb.com/rooms/1266459,2317654,https://www.airbnb.com/users/show/2317654,5/7/12,within a day,100%,100%,f,1,1,t,t,98107,47.66797917,-122.3821054,t,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,150.00,,,,60.00,2,$50.00 ,2,1125,t,4,30,60,335,1/4/16,9,7/9/13,7/17/15,98,10,10,10,10,9,9,f,,WASHINGTON,f,strict,f,f,1,0.3
9098059,https://www.airbnb.com/rooms/9098059,43954674,https://www.airbnb.com/users/show/43954674,9/11/15,within a day,67%,100%,f,3,3,t,t,98107,47.67324985,-122.3873317,t,Bungalow,Entire home/apt,4,1,1,3,Real Bed,,105.00,,,,,1,$0.00 ,2,1125,t,17,17,17,17,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,2,
408526,https://www.airbnb.com/rooms/408526,2034501,https://www.airbnb.com/users/show/2034501,3/30/12,within a day,100%,100%,f,2,2,t,t,98107,47.67553327,-122.376324,t,House,Entire home/apt,7,4,3,3,Real Bed,,218.00,1221.00,4200.00,750.00,300.00,4,$15.00 ,14,60,t,30,60,90,365,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,strict,f,f,1,
4118282,https://www.airbnb.com/rooms/4118282,19071753,https://www.airbnb.com/users/show/19071753,7/28/14,within a few hours,100%,100%,f,1,1,t,t,98117,47.67570811,-122.3875594,t,House,Entire home/apt,5,1.5,2,2,Real Bed,,80.00,,,200.00,75.00,1,$0.00 ,1,7,t,13,13,13,80,1/4/16,88,10/27/14,1/2/16,95,10,10,10,10,9,9,f,,WASHINGTON,f,moderate,f,f,1,6.07
6813483,https://www.airbnb.com/rooms/6813483,35674639,https://www.airbnb.com/users/show/35674639,6/13/15,within an hour,67%,100%,f,1,1,t,f,98107,47.67477103,-122.3858305,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,126.00,945.00,3970.00,300.00,95.00,2,$25.00 ,2,1125,t,28,28,28,275,1/4/16,10,7/18/15,12/26/15,98,9,10,10,10,10,9,f,,WASHINGTON,f,moderate,f,f,1,1.75
6590264,https://www.airbnb.com/rooms/6590264,24500821,https://www.airbnb.com/users/show/24500821,12/4/14,within an hour,100%,100%,f,1,1,t,f,98107,47.66987432,-122.3877174,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,,115.00,750.00,,500.00,50.00,2,$50.00 ,1,1125,t,30,49,56,56,1/4/16,5,7/5/15,11/13/15,96,10,10,10,10,9,10,f,,WASHINGTON,f,strict,f,f,1,0.82
2650482,https://www.airbnb.com/rooms/2650482,205007,https://www.airbnb.com/users/show/205007,8/18/10,within a day,100%,100%,f,1,1,t,t,98107,47.67097576,-122.3878253,t,Apartment,Entire home/apt,4,2,2,2,Real Bed,,225.00,,,,75.00,1,$0.00 ,2,10,t,30,60,90,365,1/4/16,10,9/21/14,8/7/15,98,10,10,10,10,10,9,f,,WASHINGTON,f,flexible,f,f,1,0.64
20927,https://www.airbnb.com/rooms/20927,79450,https://www.airbnb.com/users/show/79450,2/9/10,within an hour,100%,100%,t,2,2,t,t,98107,47.67333939,-122.3951203,t,Cabin,Entire home/apt,2,1,1,1,Futon,400,89.00,549.00,,,10.00,2,$0.00 ,2,14,t,10,40,70,341,1/4/16,244,7/4/10,12/26/15,97,10,9,10,10,10,10,f,,WASHINGTON,t,moderate,f,f,2,3.64
4395578,https://www.airbnb.com/rooms/4395578,430709,https://www.airbnb.com/users/show/430709,3/8/11,within a day,88%,100%,f,36,36,t,t,98107,47.67100489,-122.3813814,f,House,Entire home/apt,8,2.5,3,5,Real Bed,,225.00,,,,264.00,1,$0.00 ,3,1125,t,21,48,78,331,1/4/16,1,3/29/15,3/29/15,100,10,10,10,10,8,10,f,,WASHINGTON,f,strict,t,t,31,0.11
4995903,https://www.airbnb.com/rooms/4995903,13535511,https://www.airbnb.com/users/show/13535511,3/25/14,N/A,N/A,N/A,f,1,1,t,f,98107,47.67170353,-122.3763381,t,House,Entire home/apt,1,1,0,1,Real Bed,,50.00,250.00,850.00,,,1,$0.00 ,1,1125,t,1,31,60,60,1/4/16,0,,,,,,,,,,f,,WASHINGTON,f,flexible,f,f,1,
5549211,https://www.airbnb.com/rooms/5549211,28770702,https://www.airbnb.com/users/show/28770702,3/4/15,within a few hours,100%,100%,t,4,4,t,t,98107,47.67175997,-122.3900201,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,,134.00,910.00,3402.00,200.00,100.00,1,$0.00 ,3,45,t,5,28,52,295,1/4/16,40,3/15/15,1/3/16,98,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,1,4.05
8240758,https://www.airbnb.com/rooms/8240758,15785670,https://www.airbnb.com/users/show/15785670,5/20/14,N/A,N/A,N/A,f,1,1,t,t,98107,47.67481867,-122.3875212,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,75.00,500.00,,,100.00,1,$0.00 ,3,1125,t,0,0,0,94,1/4/16,2,9/30/15,10/4/15,80,9,10,10,10,10,9,f,,WASHINGTON,f,moderate,f,f,1,0.62
6856295,https://www.airbnb.com/rooms/6856295,34872403,https://www.airbnb.com/users/show/34872403,6/2/15,within a few hours,90%,100%,f,1,1,t,t,98107,47.67300401,-122.3850048,t,House,Private room,2,1,1,1,Real Bed,,65.00,555.00,1850.00,,,2,$15.00 ,1,1125,t,29,59,89,364,1/4/16,46,6/18/15,1/1/16,97,10,10,10,10,10,10,f,,WASHINGTON,t,moderate,f,f,1,6.87
6881188,https://www.airbnb.com/rooms/6881188,33225983,https://www.airbnb.com/users/show/33225983,5/12/15,within an hour,100%,100%,f,2,2,t,t,98107,47.67039453,-122.393897,t,House,Entire home/apt,6,2.5,3,4,Real Bed,,375.00,1800.00,,300.00,100.00,1,$0.00 ,1,1125,t,28,58,88,363,1/4/16,23,7/5/15,12/30/15,96,10,10,10,10,10,9,f,,WASHINGTON,f,moderate,f,f,1,3.75
1579615,https://www.airbnb.com/rooms/1579615,8403307,https://www.airbnb.com/users/show/8403307,8/26/13,within an hour,100%,100%,t,2,2,t,t,98107,47.67582152,-122.3897101,t,House,Entire home/apt,3,1,1,2,Real Bed,485,97.00,590.00,1795.00,100.00,45.00,2,$10.00 ,2,1125,t,21,47,77,340,1/4/16,44,9/5/13,12/21/15,98,10,10,10,10,10,10,f,,WASHINGTON,t,strict,f,f,1,1.55
3766866,https://www.airbnb.com/rooms/3766866,19296907,https://www.airbnb.com/users/show/19296907,8/1/14,within a few hours,100%,100%,t,1,1,t,t,98107,47.67228446,-122.3823135,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,,145.00,900.00,2250.00,150.00,45.00,2,$25.00 ,2,35,t,29,59,88,88,1/4/16,14,8/11/14,12/31/15,97,10,10,10,10,10,9,f,,WASHINGTON,f,moderate,f,f,1,0.82
2406966,https://www.airbnb.com/rooms/2406966,53050,https://www.airbnb.com/users/show/53050,11/10/09,within an hour,100%,N/A,t,2,2,t,t,98107,47.67227237,-122.3841322,t,Apartment,Entire home/apt,5,1,2,4,Real Bed,,129.00,903.00,,250.00,75.00,1,$0.00 ,5,1125,t,12,35,52,313,1/4/16,12,9/23/14,10/29/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,2,0.77
4872699,https://www.airbnb.com/rooms/4872699,25066447,https://www.airbnb.com/users/show/25066447,12/21/14,within a day,50%,N/A,f,1,1,t,t,98107,47.67575024,-122.3765799,t,House,Entire home/apt,6,1.5,3,4,Real Bed,,197.00,1172.00,,,180.00,1,$0.00 ,4,29,t,30,60,90,364,1/4/16,1,2/2/15,2/2/15,100,8,10,10,10,10,8,f,,WASHINGTON,t,strict,f,f,1,0.09
5470629,https://www.airbnb.com/rooms/5470629,28375755,https://www.airbnb.com/users/show/28375755,2/26/15,within a few hours,100%,100%,t,1,1,t,t,98107,47.67260212,-122.3884415,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,,120.00,,,350.00,60.00,2,$20.00 ,2,28,t,0,0,0,234,1/4/16,25,5/29/15,12/20/15,99,10,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,1,3.39
2950213,https://www.airbnb.com/rooms/2950213,15060417,https://www.airbnb.com/users/show/15060417,5/3/14,within an hour,100%,100%,t,1,1,t,t,98107,47.66676678,-122.3812427,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,,200.00,1500.00,5500.00,150.00,,4,$100.00 ,2,90,t,29,59,88,88,1/4/16,35,6/14/14,11/2/15,95,10,9,10,10,10,9,f,,WASHINGTON,t,flexible,f,f,1,1.84
9015088,https://www.airbnb.com/rooms/9015088,29133654,https://www.airbnb.com/users/show/29133654,3/10/15,within an hour,100%,100%,f,2,2,t,t,98117,47.67550084,-122.3889063,t,Apartment,Entire home/apt,5,2,2,2,Real Bed,,135.00,,,100.00,50.00,4,$15.00 ,1,1125,t,19,19,19,266,1/4/16,5,11/28/15,1/2/16,100,10,10,10,10,10,10,f,,WASHINGTON,t,moderate,f,f,2,3.95
3979496,https://www.airbnb.com/rooms/3979496,4807375,https://www.airbnb.com/users/show/4807375,1/22/13,within a few hours,100%,100%,t,1,1,t,t,98107,47.67575764,-122.3787983,t,House,Private room,2,1,1,1,Futon,,70.00,450.00,1800.00,250.00,,2,$0.00 ,1,1125,t,30,60,90,365,1/4/16,31,8/30/14,11/7/15,95,10,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,1,1.89
7501919,https://www.airbnb.com/rooms/7501919,36085516,https://www.airbnb.com/users/show/36085516,6/17/15,within a day,100%,100%,f,1,1,t,t,98107,47.66780059,-122.3883002,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,,150.00,,,250.00,30.00,1,$0.00 ,2,1125,t,22,52,82,357,1/4/16,7,8/5/15,10/11/15,97,8,10,10,10,10,9,f,,WASHINGTON,f,flexible,f,f,1,1.37
4732995,https://www.airbnb.com/rooms/4732995,19533935,https://www.airbnb.com/users/show/19533935,8/5/14,within a day,80%,100%,f,1,1,t,t,98107,47.66937129,-122.3762878,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,,200.00,,,,50.00,1,$0.00 ,2,1125,t,30,60,89,89,1/4/16,4,8/14/15,12/20/15,95,10,9,10,10,10,10,f,,WASHINGTON,t,moderate,f,f,1,0.83
7134759,https://www.airbnb.com/rooms/7134759,23228606,https://www.airbnb.com/users/show/23228606,11/1/14,within an hour,100%,100%,f,3,3,t,t,98107,47.66896088,-122.3938769,t,Townhouse,Private room,2,1,1,1,Real Bed,,60.00,,,,55.00,1,$0.00 ,1,26,t,15,43,45,47,1/4/16,16,9/3/15,12/19/15,98,10,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,3,3.87
4532538,https://www.airbnb.com/rooms/4532538,23489864,https://www.airbnb.com/users/show/23489864,11/8/14,N/A,N/A,N/A,f,1,1,t,f,98107,47.67168771,-122.3925586,t,House,Entire home/apt,5,3,3,5,Real Bed,,180.00,,,,150.00,1,$0.00 ,5,1125,t,30,60,90,365,1/4/16,1,1/1/16,1/1/16,100,10,10,10,10,10,10,f,,WASHINGTON,f,strict,f,f,1,1
7534398,https://www.airbnb.com/rooms/7534398,39472587,https://www.airbnb.com/users/show/39472587,7/24/15,within an hour,100%,100%,f,1,1,t,t,98107,47.67180998,-122.3834372,t,Apartment,Private room,3,1,1,1,Real Bed,,69.00,350.00,1250.00,,,2,$15.00 ,1,1125,t,1,4,34,114,1/4/16,8,10/26/15,12/21/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,moderate,f,f,1,3.38
9387189,https://www.airbnb.com/rooms/9387189,1539790,https://www.airbnb.com/users/show/1539790,12/27/11,within a few hours,100%,100%,f,1,1,t,t,98107,47.66502233,-122.3827968,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,,90.00,,,,25.00,2,$15.00 ,1,1125,t,27,57,87,112,1/4/16,1,12/5/15,12/5/15,100,10,10,10,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,1
6337492,https://www.airbnb.com/rooms/6337492,32998581,https://www.airbnb.com/users/show/32998581,5/9/15,within an hour,100%,100%,f,1,1,t,t,98107,47.66898921,-122.3951453,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,,80.00,665.00,,,,2,$0.00 ,1,1125,t,0,0,0,149,1/4/16,5,5/19/15,10/10/15,92,9,8,9,10,10,10,f,,WASHINGTON,f,flexible,f,f,1,0.65
